x1,x2,x3,θs
1.8370223842953313e-5,-0.00042152759265507334,-1.124318704001797,0.1032
0.0005933562806107156,1.0450855250549406e-7,-1.12419453332062,0.1033
0.0009444854185142818,-0.00013584966118049743,-1.1232277353478664,0.1034
0.0010160621423713372,-0.00013905721998936908,-1.1238868169168863,0.1035
0.001253730818546385,-8.776953560199335e-6,-1.1251060759586664,0.1036
6.402166288297498e-5,-6.031534501515773e-5,-1.1250810943621232,0.1037
0.001375761465349573,-0.00014748278628973644,-1.1252628549381858,0.1038
0.0015047854609914501,-9.216300218047922e-5,-1.1246210200068674,0.1039
0.0013927653088854314,0.0001476353750233097,-1.1278261453674792,0.104
0.0014952762198929314,0.00016289722421201992,-1.1294274582574464,0.1041
0.0018432111274303189,0.00014952079146884456,-1.1318238526492672,0.1042
0.0020529458015606963,2.0055002079672325e-5,-1.1293341319313708,0.1043
0.0019497190533425619,0.0001613893426682505,-1.1294453699484621,0.1044
0.0022442785807999313,0.00018359826208113225,-1.125820295328682,0.1045
0.002308934683705662,0.00014547054084241588,-1.1227964117005065,0.1046
0.0025670772404694357,0.0001929355519173779,-1.1238555814668885,0.1047
0.0025279618404790787,0.00011649597061783956,-1.1182528688217082,0.1048
0.0026775509265848487,1.5844790274021136e-5,-1.1183701393554433,0.1049
0.0033922637001806005,0.0001699701545575243,-1.1156899320793483,0.105
0.0037650704193849063,0.0001689532233265981,-1.1168289891216128,0.1051
0.0037426849624554617,-7.091605845854875e-5,-1.1190987192320856,0.1052
0.004213890339459777,0.00025491212778694757,-1.1198715911282418,0.1053
0.003929427285717339,-3.118413267328842e-5,-1.1225765864823305,0.1054
0.004383351238852776,-7.53744844113632e-5,-1.121356399216355,0.1055
0.004324546646535916,-0.00016998792310911237,-1.1189052506118866,0.1056
0.004226300014095986,5.54063453672634e-5,-1.1169800681486215,0.1057
0.004017903907484101,-6.0563194090498986e-5,-1.1158612235834502,0.1058
0.004170541536370881,2.1061175808829328e-5,-1.1157353682719646,0.1059
0.003893540368612615,-6.610788038164799e-5,-1.1162898281778706,0.106
0.0038933432603656132,0.0001692573564696042,-1.1220709507853375,0.1061
0.003565228702083174,0.00026960915042883646,-1.1237241606939468,0.1062
0.003943790876981158,0.00013753088517580775,-1.124088045864693,0.1063
0.003178777752512366,0.00016101506378779701,-1.1198677230203675,0.1064
0.0037940569752466496,0.00013442351883295042,-1.1226191849403748,0.1065
0.003615651093863745,0.0002085496331436184,-1.1214865710161175,0.1066
0.00317282997300699,0.0001408734185961648,-1.1211309718772264,0.1067
0.0036609950934205844,2.9016029444703235e-5,-1.1187105833614326,0.1068
0.00343086887686836,7.602002086494555e-5,-1.1189813777795639,0.1069
0.0038583986510667065,2.547610342119049e-5,-1.1188369707874277,0.107
0.004128508384734031,6.378414027058295e-5,-1.1176489481654637,0.1071
0.004699105356740466,0.00016000530720460324,-1.1179948958279642,0.1072
0.0038522307880632326,0.00024085683893751772,-1.119781303401389,0.1073
0.003520030401888189,0.00020293627866740536,-1.1184003569888694,0.1074
0.003837945228185953,6.608492727514836e-5,-1.1193844851822379,0.1075
0.003938665925025729,0.00012698132926707603,-1.1159122437879845,0.1076
0.0035214847707304,0.00023894493826815617,-1.1190198535167653,0.1077
0.003262312450552861,0.00012795052329848117,-1.1205400273235728,0.1078
0.003334480259880725,0.00021127884256363891,-1.1199931416312925,0.1079
-3.7866524733914135e-6,-0.001775707903919252,-1.1250724050403196,0.108
-4.520977337221407e-6,-0.00528850327638907,-1.1241225294636175,0.1081
2.8540437394710194e-6,-0.006913255700886802,-1.1236708853465052,0.1082
7.432959818446694e-5,-0.0035969151013380625,-1.128442053469713,0.1083
7.57328709656783e-5,-0.002332083437131506,-1.130292811753015,0.1084
7.59532111828433e-5,-0.0015641820764548098,-1.1315545395430544,0.1085
7.564559300639166e-5,-0.0010197332828250658,-1.132493905798622,0.1086
7.495902008498271e-5,-0.0006025571997728867,-1.1332813038034504,0.1087
7.389330069691296e-5,-0.00026686827140654965,-1.1343118452789205,0.1088
7.380430867442786e-5,1.0845018866885019e-5,-1.1348751478647687,0.1089
7.456001703425563e-5,-0.00037394451206918737,-1.1334414535070347,0.109
4.709740842833379e-5,-0.0014046123626027282,-1.1319090141223598,0.1091
1.0930831963928687e-5,-0.004350803680132277,-1.128594898477419,0.1092
4.435596776411285e-6,-0.0010479280285669113,-1.1317800183041238,0.1093
-7.899718442492846e-7,-0.00022004816894834179,-1.1312456646525517,0.1094
-1.8595736890769512e-6,-0.0009694132243890031,-1.12978532147282,0.1095
0.0004586633388780826,-1.2145375160991867e-5,-1.1315426404878979,0.1096
0.0008813936615416094,3.707526416927701e-5,-1.13304045257157,0.1097
0.0010164818758347468,-0.00014400777948979954,-1.1321733510970187,0.1098
0.0013930862225920199,0.00015005853904862118,-1.1309842739797946,0.1099
0.0023693278067591465,0.00013057149718255522,-1.1282450205535914,0.11
0.002815627583822874,0.00016448964597329244,-1.1259465821359027,0.1101
0.0030360942535245686,0.0002242129653787388,-1.125697151069445,0.1102
0.003601270884813625,0.00018817073256941315,-1.1248677791145558,0.1103
0.003473561443385827,0.00012968940046554638,-1.1264598381375692,0.1104
0.004108346891280323,0.000248273249335318,-1.1261496776080797,0.1105
0.003536774900532625,0.00018567937914323009,-1.1275692125319696,0.1106
0.004144391746560335,0.00024327612955652613,-1.124686509971437,0.1107
0.0036959127273484796,0.00017839340554333958,-1.124983332894832,0.1108
0.003871609873082033,0.00021035515324256842,-1.127917024896485,0.1109
0.0034230053620060296,0.00010693746023639356,-1.1292381914585277,0.111
-5.65762591001638e-7,-9.620462620674536e-5,-1.1306580877281447,0.1111
0.002702853773215254,0.0001585347051139758,-1.1315019123287549,0.1112
0.0032946397086880993,2.3688235652952458e-5,-1.1305875294825245,0.1113
0.003222554642402648,0.00018824194351269982,-1.1309496989074757,0.1114
0.003054324890017357,0.00023945307622815406,-1.1320334843710442,0.1115
0.0031889484212402684,0.00018538665743292573,-1.131166532144217,0.1116
0.0037037653719868228,0.00020492836642559728,-1.1321704209978245,0.1117
0.0033531406640270336,0.00019978622076502543,-1.1297116203101993,0.1118
0.00376302057220588,0.00013218688304716416,-1.1328723052615541,0.1119
0.003928304420628791,9.546096132456868e-5,-1.1303016891718323,0.112
0.003438742527919955,8.136527612556109e-5,-1.1313956095254956,0.1121
0.0036787723765228605,0.00016911800899536964,-1.1314115692880313,0.1122
0.0037278426931938607,0.0002618577803678403,-1.1325601546539434,0.1123
0.003555021123607356,0.00023829522716703637,-1.132286481030722,0.1124
0.0036900799970321103,0.00013369398186984804,-1.131768082350653,0.1125
0.00408654372035016,0.00017902446079171987,-1.1314356625172217,0.1126
0.0040976829459140815,2.1485607558831107e-5,-1.1277974803198436,0.1127
0.0037398283826649004,0.00021522857197982319,-1.1306095878476867,0.1128
0.003931936631788594,0.00011677153118385262,-1.132181274850802,0.1129
0.0037333804292498194,0.0001787346820767239,-1.1323024945659428,0.113
0.003621864967626287,0.00016391807295207682,-1.1333400148035115,0.1131
0.0035364895372037766,8.519900706129683e-5,-1.131365365492347,0.1132
0.0039230837302751675,0.00016691232486653107,-1.1329480228883986,0.1133
0.003928245340945108,0.00013261326335001282,-1.1321339229178733,0.1134
0.002467196432521551,2.7092509440112017e-5,-1.132625850162979,0.1135
4.432354337886071e-6,-0.0030171962409182495,-1.1234566430295607,0.1136
0.0024458663618370344,6.165919371495955e-5,-1.1315407423694717,0.1137
0.004072787683218531,0.00016910043270652983,-1.1319339187484732,0.1138
0.0033982052687747026,0.0001952302753002639,-1.1311898705081131,0.1139
0.003917389846199784,0.00016910051793860186,-1.1278128402977081,0.114
0.004455578228521333,0.0002089425111391599,-1.1299473263234538,0.1141
0.005020271263064051,7.022955930405687e-5,-1.1291692720495503,0.1142
0.004875617010739628,0.00013793580041205307,-1.1274479356742078,0.1143
0.004846515086813132,-8.222439806375528e-5,-1.1256592437821882,0.1144
0.004333646382628251,0.00016802941193720558,-1.1288337787347942,0.1145
0.004287192133958353,7.909860605443951e-5,-1.1286417385600094,0.1146
-5.6495639427757525e-6,-0.008426866760612854,-1.1249026174893653,0.1147
0.0005586430378147096,9.138976837325226e-5,-1.1343336444508603,0.1148
0.003975236044804157,0.00025260416185977756,-1.1295086608771643,0.1149
0.004157567084810166,0.0002906252714547814,-1.1328665395699193,0.115
0.00400342614390123,0.00015663326934152076,-1.1327082510394504,0.1151
0.004283501714116412,0.00021628635450960624,-1.1336032543902492,0.1152
0.004061880877292583,0.00014374935247094244,-1.134214099880362,0.1153
0.004164323488028217,0.00016895360351462828,-1.1345779877205644,0.1154
0.003954291155230928,0.0002365530567137185,-1.1335684950663387,0.1155
0.004679824296937192,0.00012213151049826347,-1.1323412657213667,0.1156
0.0041690760368257845,9.983203171611602e-5,-1.1331097843062024,0.1157
0.004111925146350026,0.00018724161166623274,-1.1327362382070718,0.1158
0.004389432974164251,0.00021445009974890419,-1.133450190997648,0.1159
0.004269148536740808,3.989754838672596e-5,-1.1350783554755461,0.116
0.004351931030550851,0.00011704448815162227,-1.1335010674842179,0.1161
0.004553480094196653,0.00018750427324730972,-1.1337620103828037,0.1162
0.00443970012529884,0.00017045669612711516,-1.1345654964916387,0.1163
0.004665320965040764,0.00018130114328011065,-1.1327348671671633,0.1164
0.004792516899023606,4.867978133592676e-5,-1.1348236736362385,0.1165
0.00477470386309799,0.00023721879853883134,-1.136479205367994,0.1166
0.0048135255236339035,0.00011168840469622249,-1.1340291719308842,0.1167
0.004415167904016013,0.0001167140627139249,-1.1358202477702513,0.1168
0.004626227811077368,0.0002332899293472054,-1.136635450865863,0.1169
0.0048482402665953085,0.0002223018808959237,-1.1363196689750983,0.117
0.004549744484463549,0.00015910558491072396,-1.1379372940135892,0.1171
0.004762724109873538,0.00019392139744521024,-1.1379482871836932,0.1172
0.004744678955664734,8.872411482258105e-5,-1.1350844016173862,0.1173
0.004418193060909622,0.00024249903663685135,-1.1382898665690884,0.1174
0.004258046095395886,0.00020677720112429599,-1.1401702124521946,0.1175
0.004454157488142861,0.000163176687096733,-1.1393813725034767,0.1176
0.00482683823573199,0.0001318099282707521,-1.1394181209230192,0.1177
0.004643148921973632,0.0001960621677125337,-1.141581095848473,0.1178
0.004799624865542392,3.865138590386478e-5,-1.1412273608010972,0.1179
0.004748270876791399,-8.325021461277398e-5,-1.1435589460636844,0.118
2.2191169578340023e-6,-0.004578025995075666,-1.2232597628300945,0.1181
1.636850559666907e-6,-0.0046631849834259075,-1.222906448579059,0.1182
-1.2051032026395009e-7,-0.004793670679746298,-1.2231397049387551,0.1183
8.289108601215447e-7,-0.004831826705147359,-1.2229069519598947,0.1184
1.2204359216131306e-7,-0.004928075160714544,-1.2231380013802569,0.1185
4.769045971110883e-7,-0.004986641984474729,-1.2231709075343062,0.1186
-1.5274161643042074e-6,-0.005125050178719016,-1.2234746742314957,0.1187
-2.5576432664952605e-6,-0.005225708899938446,-1.2236016101102185,0.1188
-2.033316541872226e-6,-0.005284678539989456,-1.2235746045346714,0.1189
6.470638574797316e-8,-0.005289259391549114,-1.2232141184635603,0.119
-1.9220194716903539e-7,-0.005371258014783195,-1.2231100972192317,0.1191
-8.869895817120329e-7,-0.005468213009001863,-1.2233986380661253,0.1192
-1.2216185168961219e-7,-0.00551465104074746,-1.22372364958302,0.1193
-1.3738161442305032e-7,-0.005588669337220499,-1.2241781143453294,0.1194
-7.221595890756125e-7,-0.00568330501429422,-1.223773927120157,0.1195
-9.907689512808734e-8,-0.005735185379643311,-1.2232980843098502,0.1196
-9.578667126091675e-8,-0.005809559643249077,-1.2232220965292195,0.1197
-9.423257281496293e-8,-0.005884356771806762,-1.223498394914462,0.1198
-9.731726840625678e-6,-0.006079084083843393,-1.2245660976854043,0.1199
-1.1296218855300595e-5,-0.006085535969947049,-1.2250750540550601,0.12
-7.031138259382304e-6,-0.006252881017803576,-1.2243295586513496,0.1201
-1.1862765171649411e-5,-0.006220285264062497,-1.2250510735566373,0.1202
-1.2211818431685764e-5,-0.006255280183089022,-1.2253825299759424,0.1203
-1.0386390623383254e-5,-0.006396401122383344,-1.2248938429467688,0.1204
7.570383484490511e-5,-0.006300830296112231,-1.229716061540095,0.1205
7.669290120639094e-5,-0.006369565667524224,-1.2301239004661273,0.1206
7.561327110429077e-5,-0.006423049514196794,-1.2302749251525416,0.1207
5.352908775627916e-5,-0.006460318551472402,-1.2300880318641252,0.1208
6.979752587412652e-5,-0.0065430556497560665,-1.230689650830845,0.1209
7.273843835402397e-5,-0.006643420360475823,-1.2309981252457052,0.121
7.88369571628981e-5,-0.00673523153499338,-1.2288467194763963,0.1211
6.630618789019075e-5,-0.006771300303394062,-1.2311155203603192,0.1212
7.755804840210375e-5,-0.0069036947920034595,-1.2291335689327856,0.1213
7.478731772572953e-5,-0.0069899652029704685,-1.2279322366259877,0.1214
4.6468456911879876e-5,-0.007114219861438263,-1.2268314015698174,0.1215
7.07887051657326e-5,-0.007132611556731388,-1.2267895463685052,0.1216
6.488754523363438e-5,-0.007188920877072297,-1.2263369603740666,0.1217
7.646065903549692e-5,-0.007354037249891661,-1.2260118988582411,0.1218
7.644366471104818e-5,-0.007442213960863998,-1.2257337437782572,0.1219
6.741763810027094e-5,-0.0074647560143777025,-1.225535937634157,0.122
7.654322021864765e-5,-0.007625049979399476,-1.2252837262201404,0.1221
7.50970292735057e-5,-0.007696562488476777,-1.2251468426270122,0.1222
6.818199269379875e-5,-0.007742419551959474,-1.2250311849904478,0.1223
7.401381954805515e-5,-0.007873124918663302,-1.2248996107843935,0.1224
6.813110819404457e-5,-0.007929773250837272,-1.2248262043496414,0.1225
-2.5094094940284784e-5,-0.008236306122580346,-1.2237623433753257,0.1226
7.644706839587484e-5,-0.008187629162847302,-1.2246605819332832,0.1227
7.578675027886463e-5,-0.008302079748614317,-1.22460852276998,0.1228
7.479939977711297e-5,-0.008407001689340334,-1.2245972531240488,0.1229
7.479189374031335e-5,-0.008507430343228078,-1.2246152133116524,0.123
7.607505372542521e-5,-0.008600310396157478,-1.2246677197034401,0.1231
7.115423282922785e-5,-0.008642976316266659,-1.224806168688223,0.1232
6.273921072051821e-5,-0.00870732322665837,-1.2247419958787713,0.1233
7.62530733862785e-5,-0.008911225048367902,-1.224872013990619,0.1234
7.529014182384158e-5,-0.009028342826061152,-1.2249458053763125,0.1235
7.570137646599847e-5,-0.009134833868072605,-1.225054427910823,0.1236
7.621290545743785e-5,-0.00923969720236982,-1.2251776136463435,0.1237
7.520856758423306e-5,-0.009326781099407957,-1.2253367385717755,0.1238
4.448493095817368e-5,-0.009482983850249854,-1.2250184138870055,0.1239
7.096526529222362e-5,-0.009526709301716483,-1.2256269531368207,0.124
7.420254165436945e-5,-0.00966864459238962,-1.2257326664616426,0.1241
7.362108262007917e-5,-0.009785090773966871,-1.225874124072358,0.1242
7.548786837914778e-5,-0.009925196097391365,-1.2259856021322706,0.1243
5.6447236686770345e-5,-0.009982119029465893,-1.2259487708086125,0.1244
6.847262152468556e-5,-0.010127932721151613,-1.226303855254044,0.1245
-4.590049631988282e-5,-0.010475837434911739,-1.2257452826897772,0.1246
7.619123402098571e-5,-0.010456607590306873,-1.226501825694069,0.1247
7.556244307204405e-5,-0.010605448598319292,-1.2266084383981557,0.1248
7.398413894142004e-5,-0.01075260088511188,-1.2267169268523908,0.1249
7.22619490364282e-5,-0.01089919607736374,-1.226828307954997,0.125
7.111749384304112e-5,-0.011046150355974721,-1.226941550053948,0.1251
6.957674523622965e-5,-0.01119603951355894,-1.2270500577142929,0.1252
6.956201376124919e-5,-0.011347568606224951,-1.2271599016596557,0.1253
6.954749191836104e-5,-0.011502784303337224,-1.2272632246959585,0.1254
6.953108141491831e-5,-0.011661889316755028,-1.2273632589647523,0.1255
6.951356969107627e-5,-0.011825101341778277,-1.2274600899794477,0.1256
6.949373312452533e-5,-0.011992657584999514,-1.2275536942879697,0.1257
6.947320441575276e-5,-0.01216481502670688,-1.2276453271865158,0.1258
7.107955205491474e-5,-0.012340098388614504,-1.2277383050183797,0.1259
7.219180951455967e-5,-0.01252007534468144,-1.2278317997024957,0.126
7.310095755174805e-5,-0.0127053705696565,-1.2279252704569974,0.1261
7.385432080141138e-5,-0.012896381335167685,-1.2280146643012693,0.1262
7.49826223133782e-5,-0.013090587248774767,-1.2272697184650228,0.1263
7.563609952908905e-5,-0.013291199305527713,-1.2278423730033063,0.1264
7.590165502371965e-5,-0.013494835475692956,-1.227550644325595,0.1265
7.249075930888465e-5,-0.013679255491494064,-1.2276279177501692,0.1266
7.110689715074654e-5,-0.013899745866054148,-1.2276592126009946,0.1267
7.033771592320113e-5,-0.014133864810133552,-1.2273962135632184,0.1268
7.031473456238431e-5,-0.014382809351324272,-1.2272921767408014,0.1269
7.555316300994277e-5,-0.014686981389889562,-1.2271666170367266,0.127
7.580119357791359e-5,-0.014965885713017865,-1.2270981075618408,0.1271
7.570620564160074e-5,-0.015257215917873513,-1.2270499976488431,0.1272
7.551449636190909e-5,-0.015559036547890074,-1.22693489067274,0.1273
7.550222905965392e-5,-0.015873308247357144,-1.2264208414316555,0.1274
7.548715641453542e-5,-0.01620512407526757,-1.2262392433993319,0.1275
7.546979723726952e-5,-0.0165566002288177,-1.2260755887099781,0.1276
7.54559369253896e-5,-0.0169301895491293,-1.225907073736306,0.1277
7.544254243100033e-5,-0.01732887272622318,-1.2256805761554714,0.1278
7.541223287577855e-5,-0.017756729678284025,-1.2254177716377523,0.1279
7.545892295389252e-5,-0.018218676563025775,-1.224926437117325,0.128
7.55465657180934e-5,-0.018715167191290183,-1.224406764367774,0.1281
7.551749558550065e-5,-0.01926215594239395,-1.2225464893320301,0.1282
7.542870491616722e-5,-0.019866069981680654,-1.2221848626784542,0.1283
7.970707542600623e-6,-0.02055572114756499,-1.221291657469063,0.1284
2.1682058989039733e-6,-0.02134621718506876,-1.2192744411099523,0.1285
-1.0851728668881994e-5,-0.02227735643908776,-1.2197271249514456,0.1286
-1.0854518043849806e-5,-0.02330137391487813,-1.2187198129192967,0.1287
-8.948672312533487e-6,-0.024611297905244647,-1.2170956534639092,0.1288
-1.0383007802895195e-5,-0.02613051437136159,-1.2156485206558887,0.1289
-9.318386672666634e-7,-0.028377553909954195,-1.213059806518928,0.129
-7.35733368307538e-7,-0.03191252662998728,-1.2092895309758334,0.1291
-6.900749416203534e-6,-0.042548970236329135,-1.1988447658695185,0.1292
3.1309868517234166e-5,-0.03407082332982809,-1.205785048879345,0.1293
2.9154296129209942e-5,-0.029366473302641367,-1.2114844992262743,0.1294
4.648789458510033e-5,-0.026776125213346873,-1.2140086847545624,0.1295
6.802683572154712e-5,-0.02498660481175789,-1.2143190379737165,0.1296
6.680082049583204e-5,-0.023622146024449255,-1.2203547198620488,0.1297
6.704524796642505e-5,-0.02252285441145668,-1.2142398241667356,0.1298
6.628054961593972e-5,-0.02159344676699073,-1.2215879540549044,0.1299
6.460528195548234e-5,-0.020787444249697088,-1.2231177098541706,0.13
6.29720460065392e-5,-0.020075452414899515,-1.2225973626519118,0.1301
6.0936309404894616e-5,-0.019428143257893413,-1.2169349447467166,0.1302
7.804367062137667e-5,-0.018824339770267453,-1.2178419549977275,0.1303
6.295766859244523e-5,-0.01833909347290166,-1.2186860411458706,0.1304
6.141273298143613e-5,-0.017888811364838667,-1.2192519378692568,0.1305
6.230554916759971e-5,-0.01745842705368814,-1.2198510009234143,0.1306
6.337745577696681e-5,-0.017058706863619495,-1.2206118573046483,0.1307
6.220344701196466e-5,-0.01667178378418239,-1.2228033425285558,0.1308
6.218013047486978e-5,-0.016315099617809074,-1.2236086776679758,0.1309
6.125812821387451e-5,-0.015972335230345854,-1.2240918693538574,0.131
6.071937543249365e-5,-0.015644402076260326,-1.2240696541736735,0.1311
6.220748426170918e-5,-0.01533266725556574,-1.2238135438890478,0.1312
6.27789549111819e-5,-0.01504433531338978,-1.2250138979378822,0.1313
7.417496543192363e-5,-0.014785674605365071,-1.2253794619513956,0.1314
7.616548939908587e-5,-0.014514317912486233,-1.2254961875791788,0.1315
5.239521443015755e-5,-0.014260378361564642,-1.2260174950660463,0.1316
1.3639912135913617e-5,-0.0140545203613152,-1.228069347793934,0.1317
1.707315056894461e-5,-0.01383880427483879,-1.228162881664442,0.1318
3.902093264785377e-5,-0.013621696959715596,-1.2271563985550324,0.1319
6.076756880844762e-6,-0.013424859450347413,-1.2275184902885916,0.132
2.487747570117118e-5,-0.013209259844377461,-1.2273986382874045,0.1321
2.13903701535828e-5,-0.013015053804577705,-1.2276002417034406,0.1322
2.9295101176902407e-5,-0.012822509552252948,-1.2271678989139143,0.1323
3.10127941849313e-5,-0.012632990959842542,-1.2269272062537562,0.1324
2.153143448706742e-5,-0.012451567421905875,-1.2265874250535218,0.1325
2.017585308111994e-5,-0.012276502558445012,-1.2256152171801986,0.1326
3.567210813733423e-5,-0.012105231866701203,-1.226287292241069,0.1327
4.319703576922108e-5,-0.0119354381218525,-1.226282378240072,0.1328
4.880643697282585e-5,-0.01176800350773932,-1.2263750429954898,0.1329
2.8690524819883107e-5,-0.011601200252377125,-1.2269307866073529,0.133
1.253162464010238e-5,-0.011406717887421022,-1.2270807904823695,0.1331
6.255035713778058e-6,-0.01130660056748957,-1.2265107429594155,0.1332
6.2338669894786475e-6,-0.011167817771417673,-1.2267722684224134,0.1333
4.404388604567767e-6,-0.011048805805304684,-1.2274624084714136,0.1334
3.6332611835736335e-6,-0.010941094664978574,-1.22688524105805,0.1335
4.455440358593686e-6,-0.010775635919469787,-1.227936857271576,0.1336
3.1034465728473656e-6,-0.01069955077033047,-1.2279276574301061,0.1337
3.4945283623455623e-6,-0.010575329432795141,-1.2279593506602677,0.1338
-3.823301451215857e-7,-0.010534338662142146,-1.2287082001205691,0.1339
-4.849203541164074e-6,-0.010362764888196811,-1.2291992326184842,0.134
-4.2351741658863724e-6,-0.010171374155310981,-1.2299845880409657,0.1341
7.979431261340203e-5,-0.009930124274389038,-1.2285324693797417,0.1342
8.137013118095324e-5,-0.009823794727832931,-1.226980238594323,0.1343
8.117880190424609e-5,-0.009704569619340842,-1.225929232001401,0.1344
7.971218461091909e-5,-0.009586224964966661,-1.2251615930143496,0.1345
8.128244847950393e-5,-0.009486110708272183,-1.224748942919577,0.1346
7.896434972186106e-5,-0.00937189102360637,-1.2241797861061188,0.1347
8.083687312968472e-5,-0.009291454693972648,-1.2239960703823314,0.1348
8.006000091719937e-5,-0.009192244872172945,-1.2236285511208072,0.1349
8.005560402387049e-5,-0.009089208022237465,-1.2232542336493464,0.135
8.080244429874839e-5,-0.008982279258013632,-1.2229140525827134,0.1351
8.127232531871435e-5,-0.008864054941516082,-1.2366987236351508,0.1352
8.077836598999487e-5,-0.008784467291026724,-1.22274503300739,0.1353
8.003808353111138e-5,-0.00869345581130135,-1.2234451682948253,0.1354
8.075777236931666e-5,-0.00859273285263433,-1.2257303215318989,0.1355
8.113436992506522e-5,-0.008493488694005317,-1.2287814384674631,0.1356
8.116294183714464e-5,-0.008388580608543493,-1.2363069574112602,0.1357
8.077182868793807e-5,-0.00829141750118816,-1.2312577616120806,0.1358
8.208269356251542e-5,-0.008208547490506396,-1.2318453746441709,0.1359
7.98761585913443e-5,-0.008106649982099243,-1.2252660018952135,0.136
7.760647546937107e-5,-0.008025250161500326,-1.234541485287232,0.1361
7.383059961675859e-5,-0.007957411680684829,-1.2348231613945295,0.1362
6.162491946675607e-5,-0.007849648087824542,-1.2322489122111173,0.1363
7.535899490498932e-5,-0.007783083538296314,-1.2315790197885335,0.1364
6.932763773925124e-5,-0.007697568653096937,-1.2319146774639418,0.1365
7.58834628676829e-5,-0.007632525054945097,-1.2316269952545114,0.1366
5.474789805237206e-5,-0.007556707510175957,-1.2325814425735087,0.1367
3.1729207176070543e-5,-0.00747813539805371,-1.2327673606918843,0.1368
1.3842766322446692e-5,-0.007407584433871986,-1.232877490695246,0.1369
3.207385335857981e-5,-0.0073249746055844885,-1.232262712552444,0.137
4.929399502158055e-6,-0.007292187440445283,-1.2346228578822418,0.1371
7.162067205304682e-5,-0.007168204672810405,-1.2323431429605174,0.1372
3.349868101144264e-5,-0.00709778203587076,-1.2339798909671955,0.1373
8.816999770455336e-6,-0.007031083978964752,-1.2335977724850682,0.1374
4.6119435615179765e-6,-0.00700458667534253,-1.2337756068804935,0.1375
3.5392016812285795e-6,-0.006973688328138489,-1.2342256781760086,0.1376
2.8915744482177248e-6,-0.006924470422725892,-1.2347433182382412,0.1377
3.0701180780402952e-6,-0.00684857387486032,-1.2351063520808745,0.1378
-2.0252365035859347e-6,-0.006882863040049037,-1.2351782085812453,0.1379
-4.60658327972349e-6,-0.006810314434370863,-1.2356238016514123,0.138
-3.3454357654404332e-6,-0.006541351223273575,-1.2368134963841748,0.1381
-1.1737386167215789e-6,-0.006479847235242096,-1.2370291741092188,0.1382
-7.744770948511825e-6,-0.006479620910556913,-1.2364416297020073,0.1383
-7.435912323101417e-6,-0.006448560131214827,-1.2364444381823188,0.1384
-3.613621426082807e-6,-0.006272224676885513,-1.236941620897026,0.1385
-3.6345990414543693e-6,-0.00620654503456361,-1.2362689074732294,0.1386
5.886583956309674e-7,-0.00613682196760978,-1.2357920159412286,0.1387
5.84902301955987e-6,-0.006071127943467759,-1.2353246358636498,0.1388
5.95363284019455e-6,-0.006007726898873064,-1.2348782025337823,0.1389
6.034307657529042e-6,-0.0059449088949004485,-1.2344522860806446,0.139
